discount_percentage,rating,discounted_price,actual_price,rating_count,price_ratio,price_diff,label,label_code
55.0,4.1,6.802394763324311,7.600902459542082,10.324497871979755,0.8949456725082251,0.7985076962177713,Qualified,1
55.0,4.4,6.1092475827643655,6.907755278982137,9.204422898212146,0.884404171258448,0.7985076962177713,Qualified,1
45.0,4.3,6.309918278226516,6.907755278982137,8.95660873889395,0.9134542298314146,0.5978370007556206,Qualified,1
36.0,4.3,7.333023014386481,7.783224016336037,11.133274291755043,0.9421575171157044,0.4502010019495559,Qualified,1
0.0,4.3,4.61512051684126,4.61512051684126,8.037866234709618,1.0,0.0,Qualified,1
80.0,4.2,5.703782474656201,7.313220387090301,6.806829360392176,0.7799276068207696,1.6094379124341005,Qualified,1
28.0,4.1,7.16703787691222,7.493317248862145,10.157043910258533,0.9564572857235598,0.3262793719499255,Qualified,1
30.0,4.1,6.551080335043404,6.907755278982137,12.517922802787774,0.9483660133380856,0.35667494393873245,Qualified,1
20.0,4.5,5.53338948872752,5.755742213586912,8.239065331769268,0.9613685400408466,0.22235272485939195,Good,2
14.0,4.4,5.25227342804663,5.3981627015177525,7.96102146588337,0.9729742726298145,0.14588927347112257,Qualified,1
19.0,4.3,7.170119543449628,7.3777589082278725,10.211854216180742,0.9718560382141683,0.2076393647782444,Qualified,1
56.0,4.3,6.593044534142437,7.409136443920128,11.318818735029057,0.8898533026143189,0.8160919097776915,Qualified,1
20.0,4.3,6.175867270105761,6.398594934535208,8.651724084373843,0.9651911604487861,0.22272766442944647,Qualified,1
74.0,4.0,7.495541943884256,8.852378886511985,10.199174996326047,0.8467262913141814,1.3568369426277291,Qualified,1
60.0,4.3,6.907755278982137,7.824046010856292,7.43307534889858,0.8828878651016684,0.9162907318741551,Qualified,1
25.0,4.0,5.703782474656201,5.991464547107982,7.925518979786926,0.9519846825112832,0.2876820724517808,Qualified,1
66.0,4.4,5.476463551931511,6.551080335043404,9.032767522204432,0.8359634246334161,1.0746167831118933,Qualified,1
39.0,4.0,7.2078598714324755,7.695757990554761,8.8698199525084,0.9366016811182085,0.48789811912228576,Qualified,1
70.0,4.3,5.703782474656201,6.907755278982137,9.94515718770752,0.8257070849065542,1.203972804325936,Qualified,1
60.0,3.3,5.298317366548036,6.214608098422191,7.9391588179567965,0.8525585656629274,0.9162907318741551,Bad,0
80.0,3.7,7.600902459542082,9.210340371976184,7.594381242551817,0.8252574989159952,1.6094379124341014,Bad,0
80.0,4.1,4.605170185988092,6.214608098422191,7.804659297056102,0.741023426265171,1.6094379124340996,Qualified,1
50.0,5.0,6.214608098422191,6.90875477931522,3.1780538303479458,0.8995265133781705,0.694146680893029,Good,2
49.0,4.5,7.491645473605133,8.160803920954665,10.17332383184232,0.9180033666007683,0.669158447349532,Good,2
20.0,3.9,8.101677747454572,8.31898612539206,9.66675204770245,0.973878021352362,0.21730837793748847,Bad,0
31.0,4.4,4.836281906951478,5.198497031265826,8.9939241414114,0.9303231064409881,0.3622151243143481,Qualified,1
66.0,4.1,5.991464547107982,7.0825485693553,7.940939762327791,0.8459475411198436,1.0910840222473182,Qualified,1
85.0,3.6,7.090076835776092,8.987196820661973,10.162422867948395,0.7889085971140282,1.8971199848858813,Bad,0
85.0,3.8,5.4638318050256105,7.3777589082278725,7.068172000388042,0.740581506252827,1.913927103202262,Bad,0
73.0,3.6,6.309918278226516,7.600902459542082,8.767640577257792,0.8301538286818981,1.290984181315566,Bad,0
10.0,4.2,4.499809670330265,4.605170185988092,5.488937726156687,0.9771212547196624,0.10536051565782678,Qualified,1
51.0,4.4,6.878326468291325,7.600902459542082,5.220355825078325,0.90493550008083,0.722575991250757,Qualified,1
57.0,3.8,7.170119543449628,8.006367567650246,9.59082949401417,0.8955521318332322,0.8362480242006178,Bad,0
77.0,4.2,5.442417710521793,6.907755278982137,7.332369205929062,0.787870659964048,1.4653375684603436,Qualified,1
76.0,4.3,4.787491742782046,6.214608098422191,9.618003063627834,0.7703610053862492,1.4271163556401456,Qualified,1
44.0,4.4,6.1092475827643655,6.68586094706836,11.150318676663964,0.9137563032092629,0.5766133643039941,Qualified,1
51.0,4.1,7.438383530044307,8.159374736775426,9.573037148233409,0.9116364635783288,0.720991206731119,Qualified,1
22.0,4.4,6.331501849893691,6.580639137284949,8.065579427282092,0.9621408677495044,0.2491372873912585,Qualified,1
51.0,4.4,5.66988092298052,6.3818160174060985,10.161496191176417,0.8884431809873851,0.7119350944255789,Qualified,1
70.0,4.4,6.396929655216146,7.600902459542082,8.463159302923751,0.8416013347448653,1.203972804325936,Qualified,1
24.0,4.4,8.630521876723241,8.902591637374087,11.198296908533791,0.9694392631120284,0.27206976065084554,Qualified,1
23.0,4.3,7.596392304064196,7.86172707782398,9.923241159022965,0.9662498111250606,0.2653347737597844,Qualified,1
38.0,4.3,6.214608098422191,6.684611727667927,7.661997558901893,0.9296887166534492,0.4700036292457357,Qualified,1
55.0,4.3,6.1092475827643655,6.907755278982137,9.335297611380566,0.884404171258448,0.7985076962177713,Qualified,1
50.0,4.2,6.907755278982137,7.600902459542082,10.21982996548112,0.9088072522638707,0.6931471805599454,Qualified,1
77.0,4.3,4.248495242049359,5.703782474656201,5.545177444479562,0.7448557621064328,1.4552872326068416,Qualified,1
40.0,4.2,6.802394763324311,7.313220387090301,10.050829390434055,0.9301503856402676,0.5108256237659905,Qualified,1
32.0,3.8,6.171700597410915,6.551080335043404,9.914378035367301,0.9420889810184299,0.37937973763248944,Bad,0
44.0,4.3,7.24422751560335,7.820439515262181,9.312445594913337,0.9263197421916876,0.5762119996588311,Qualified,1
73.0,4.5,5.298317366548036,6.621405651764134,11.224936678819944,0.8001801498351654,1.3230882852160981,Good,2
70.0,4.1,5.0106352940962555,6.214608098422191,10.150660081649699,0.8062673003255654,1.203972804325936,Qualified,1
64.0,4.2,7.495541943884256,8.515391569469609,10.626848660502082,0.8802345591197663,1.0198496255853522,Qualified,1
57.0,4.0,6.054439346269371,6.907755278982137,7.856319571406588,0.8764698663675731,0.853315932712766,Qualified,1
60.0,4.1,6.907755278982137,7.820439515262181,9.816403445629014,0.8832950201201772,0.912684236280044,Qualified,1
62.0,4.1,5.937536205082426,6.907755278982137,7.484368643286131,0.8595464033226908,0.9702190738997105,Qualified,1
0.0,4.3,4.605170185988092,4.605170185988092,5.963579343618446,1.0,0.0,Qualified,1
50.0,4.5,7.313220387090301,8.006367567650246,9.066123521215774,0.9134255110444082,0.6931471805599445,Good,2
41.0,4.5,7.504391559161238,8.03947991910045,11.439558756474243,0.9334424160115219,0.5350883599392109,Good,2
11.0,4.1,4.219507705176107,4.330733340286331,7.146772179452637,0.9743171360666436,0.1112256351102241,Qualified,1
30.0,4.3,7.5443321080536885,7.90100705199242,9.763938087586043,0.9548570275166648,0.35667494393873156,Qualified,1
67.0,3.6,6.214608098422191,7.313220387090301,9.123692565250511,0.849777221180502,1.09861228866811,Bad,0
50.0,4.4,6.214608098422191,6.907755278982137,6.93828448401696,0.8996566681120063,0.6931471805599454,Qualified,1
28.0,4.5,8.66561319653451,8.987196820661973,10.825243323841342,0.9642175830189756,0.321583624127463,Good,2
38.0,3.9,6.214608098422191,6.684611727667927,8.816260208734581,0.9296887166534492,0.4700036292457357,Bad,0
59.0,4.0,5.521460917862246,6.398594934535208,7.097548850614793,0.862917714647196,0.8771340166729615,Qualified,1
64.0,4.0,5.19295685089021,6.214608098422191,7.56734567601324,0.8356048794466436,1.021651247531981,Qualified,1
22.0,4.4,8.400659375160286,8.65434302956347,10.126911064657653,0.9706871274299396,0.25368365440318463,Qualified,1
46.0,4.6,5.703782474656201,6.311734809152915,10.417358534488079,0.9036790434200282,0.6079523344967139,Good,2
55.0,4.4,6.4457198193855785,7.237778191923443,8.74862232231722,0.8905660892700865,0.7920583725378645,Qualified,1
21.0,4.4,7.86172707782398,8.100464891029363,10.026545540027982,0.9705278874216507,0.23873781320538257,Qualified,1
65.0,4.3,5.966146739123692,7.003065458786462,6.882437470997847,0.8519335959709202,1.0369187196627694,Qualified,1
38.0,4.3,7.495541943884256,7.976595409316577,9.920492151351953,0.9396918809658498,0.4810534654323204,Qualified,1
49.0,4.4,4.51085950651685,5.170483995038151,8.913281137711804,0.8724250013820158,0.6596244885213016,Qualified,1
0.0,4.0,6.396929655216146,6.396929655216146,10.182027967070626,1.0,0.0,Qualified,1
75.0,4.2,7.600902459542082,8.987196820661973,10.351565051448167,0.8457478578934938,1.3862943611198908,Qualified,1
35.0,3.8,7.649692623711514,8.086717920303906,9.324918276683619,0.945957643026583,0.43702529659239175,Bad,0
64.0,4.1,5.19295685089021,6.214608098422191,9.227689010310796,0.8356048794466436,1.021651247531981,Qualified,1
41.0,4.2,7.204892510204673,7.738923757439457,9.765029759388561,0.9309941195994575,0.5340312472347835,Qualified,1
65.0,4.2,5.857933154483459,6.903747257584598,8.806424063857868,0.8485150072734504,1.0458141031011392,Qualified,1
42.0,4.4,5.662960480135946,6.214608098422191,8.996775795442296,0.911233723905084,0.5516476182862453,Qualified,1
0.0,4.3,6.396929655216146,6.396929655216146,5.87493073085203,1.0,0.0,Qualified,1
22.0,4.1,5.857933154483459,6.111467339502679,9.833976689772,0.9585150061458316,0.25353418501921965,Qualified,1
21.0,4.4,6.779921907472252,7.01211529430638,10.360912399575003,0.9668868270003116,0.23219338683412794,Qualified,1
