discounted_price,actual_price,discount_percentage,price_ratio,price_diff,discount_amount,is_heavy_discount,is_light_discount,price_volatility,price_category,discount_category,value_score,rating,rating_label
299.0,800.0,63.0,0.3737499999999533,501.0,501.0,1,0,0.6262499999999217,4,4,0.04666042446940741,4.5,2
799.0,1999.0,60.0,0.39969984992494245,1200.0,1200.0,1,0,0.6003001500750075,5,4,0.019984992496247123,4.2,1
299.0,999.0,70.0,0.29929929929926935,700.0,700.0,1,0,0.7007007007006305,4,4,0.029929929929926935,3.8,0
6999.0,16990.0,59.0,0.41194820482636607,9991.0,9991.0,1,0,0.5880517951736282,5,4,0.0024245082974890596,3.8,0
42999.0,59999.0,28.0,0.7166619443657382,17000.0,17000.0,0,0,0.28333805563426007,5,2,0.001194436573942897,4.1,1
173.0,999.0,83.0,0.17317317317315584,826.0,826.0,1,0,0.826826826826744,4,4,0.017317317317315586,4.3,1
209.0,600.0,65.0,0.34833333333327526,391.0,391.0,1,0,0.651666666666558,4,4,0.05795895729339022,4.4,1
848.99,1490.0,43.0,0.5697919463086866,641.01,641.01,0,0,0.43020805369124626,5,3,0.038215422287638266,3.9,0
649.0,1999.0,68.0,0.32466233116556653,1350.0,1350.0,1,0,0.6753376688343834,5,4,0.016233116558278325,4.2,1
299.0,899.0,67.0,0.33259176863177614,600.0,600.0,1,0,0.6674082313681126,4,4,0.03695464095908624,3.8,0
399.0,799.0,50.0,0.49937421777215274,400.0,400.0,0,0,0.500625782227722,4,3,0.0624217772215191,4.1,1
249.0,499.0,50.0,0.498997995991884,250.0,250.0,0,0,0.5010020040079156,3,3,0.09979959919837679,4.1,1
1249.0,2299.0,46.0,0.543279686820333,1050.0,1050.0,0,0,0.45672031317962347,5,3,0.02362085594871013,4.3,1
213.0,499.0,57.0,0.42685370741474415,286.0,286.0,1,0,0.5731462925850555,3,4,0.08537074148294883,3.7,0
209.0,499.0,58.0,0.4188376753506175,290.0,290.0,1,0,0.5811623246491822,3,4,0.0837675350701235,4.0,1
598.0,4999.0,88.0,0.1196239247849546,4401.0,4401.0,1,0,0.8803760752150254,5,4,0.002392478495699092,4.2,1
799.0,1749.0,54.0,0.4568324757003741,950.0,950.0,1,0,0.5431675242995687,5,4,0.026104712897164234,4.1,1
159.0,595.0,73.0,0.2672268907562576,436.0,436.0,1,0,0.7327731092435743,4,4,0.044836726636955974,4.3,1
499.0,1100.0,55.0,0.45363636363632237,601.0,601.0,1,0,0.5463636363635866,5,4,0.04120221286433446,4.4,1
31999.0,49999.0,36.0,0.6399927998559958,18000.0,18000.0,0,0,0.36000720014400217,5,3,0.0012799855997119916,4.3,1
32990.0,56790.0,42.0,0.5809121324176781,23800.0,23800.0,0,0,0.4190878675823201,5,3,0.0010228947058824075,4.3,1
299.0,1199.0,75.0,0.2493744787322561,900.0,900.0,1,0,0.7506255212676605,5,4,0.020781206561021344,3.5,0
128.31,549.0,77.0,0.23371584699449294,420.69,420.69,1,0,0.7662841530053248,4,4,0.04249379036263508,3.9,0
599.0,849.0,29.0,0.7055359246171136,250.0,250.0,0,0,0.2944640753827686,4,2,0.08300422642554278,4.5,2
399.0,899.0,56.0,0.4438264738597949,500.0,500.0,1,0,0.5561735261400939,4,4,0.04931405265108832,3.4,0
449.0,1099.0,59.0,0.408553230209244,650.0,650.0,1,0,0.591446769790665,5,4,0.03714120274629491,4.0,1
254.0,799.0,68.0,0.3178973717146035,545.0,545.0,1,0,0.6821026282852712,4,4,0.03973717146432544,4.0,1
399.0,795.0,50.0,0.501886792452767,396.0,396.0,0,0,0.49811320754710714,4,3,0.06305110457949334,4.4,1
179.0,399.0,55.0,0.44862155388459934,220.0,220.0,1,0,0.5513784461151501,3,4,0.11215538847114984,4.0,1
339.0,999.0,66.0,0.3393393393393054,660.0,660.0,1,0,0.6606606606605945,4,4,0.03393393393393054,4.3,1
399.0,999.0,60.0,0.3993993993993594,600.0,600.0,1,0,0.6006006006005404,4,4,0.03993993993993594,4.0,1
199.0,399.0,50.0,0.4987468671677948,200.0,200.0,0,0,0.5012531328319546,3,3,0.1246867167919487,4.2,1
349.0,1999.0,83.0,0.17458729364681466,1650.0,1650.0,1,0,0.8254127063531352,5,4,0.008729364682340734,3.8,0
299.0,798.0,63.0,0.374686716791933,499.0,499.0,1,0,0.6253132832079417,4,4,0.046894457671080476,4.4,1
89.0,800.0,89.0,0.11124999999998608,711.0,711.0,1,0,0.8887499999998889,4,4,0.01388888888888715,3.9,0
549.0,995.0,45.0,0.5517587939697938,446.0,446.0,0,0,0.4482412060301057,4,3,0.05539746927407568,4.2,1
129.0,1000.0,87.0,0.1289999999999871,871.0,871.0,1,0,0.8709999999999128,4,4,0.012887112887111597,3.9,0
77990.0,139900.0,44.0,0.5574696211579696,61910.0,61910.0,0,0,0.4425303788420297,5,3,0.0003984743648422596,4.7,2
349.0,799.0,56.0,0.4367959949936875,450.0,450.0,1,0,0.5632040050061873,4,4,0.054599499374210936,3.6,0
499.0,899.0,44.0,0.5550611790878136,400.0,400.0,0,0,0.4449388209120751,4,3,0.0616734643430904,3.7,0
299.0,799.0,63.0,0.37421777221522223,500.0,500.0,1,0,0.6257822277846525,4,4,0.04677722152690277,4.2,1
182.0,599.0,70.0,0.3038397328880962,417.0,417.0,1,0,0.6961602671117368,4,4,0.050639955481349364,4.0,1
96.0,399.0,76.0,0.2406015037593382,303.0,303.0,1,0,0.7593984962404112,3,4,0.06015037593983455,3.6,0
54990.0,85000.0,35.0,0.6469411764705875,30010.0,30010.0,0,0,0.3530588235294113,5,3,0.000761098312338193,4.3,1
439.0,758.0,42.0,0.5791556728231425,319.0,319.0,0,0,0.42084432717672543,4,3,0.07630509523361562,4.2,1
299.0,999.0,70.0,0.29929929929926935,700.0,700.0,1,0,0.7007007007006305,4,4,0.029929929929926935,4.3,1
299.0,799.0,63.0,0.37421777221522223,500.0,500.0,1,0,0.6257822277846525,4,4,0.04677722152690277,4.2,1
789.0,1999.0,61.0,0.39469734867431744,1210.0,1210.0,1,0,0.6053026513256325,5,4,0.019734867433715872,4.2,1
299.0,700.0,57.0,0.4271428571427961,401.0,401.0,1,0,0.572857142857061,4,4,0.06093336050539174,4.4,1
325.0,1099.0,70.0,0.2957233848953325,774.0,774.0,1,0,0.7042766151045765,5,4,0.026883944081393864,4.2,1
1299.0,1999.0,35.0,0.6498249124561956,700.0,700.0,0,0,0.35017508754375437,5,3,0.03249124562280978,4.4,1
790.0,1999.0,60.0,0.39519759879937993,1209.0,1209.0,1,0,0.60480240120057,5,4,0.019759879939968996,3.0,0
4699.0,4699.0,0.0,0.9999999999999787,0.0,0.0,0,1,0.0,5,0,0.021276595744680396,4.5,2
18999.0,24990.0,24.0,0.7602641056422539,5991.0,5991.0,0,0,0.23973589435774215,5,2,0.0030421515971439874,4.3,1
199.0,999.0,80.0,0.19919919919917925,800.0,800.0,1,0,0.8008008008007206,4,4,0.019919919919917924,4.2,1
269.0,650.0,59.0,0.41384615384609014,381.0,381.0,1,0,0.586153846153756,4,4,0.06357083776437636,4.4,1
1990.0,3100.0,36.0,0.641935483870947,1110.0,1110.0,0,0,0.3580645161290207,5,3,0.020700918538244018,4.0,1
2299.0,3999.0,43.0,0.5748937234308433,1700.0,1700.0,0,0,0.42510627656913164,5,3,0.014372343085771084,3.8,0
35999.0,49990.0,28.0,0.7201240248049595,13991.0,13991.0,0,0,0.27987597519503843,5,2,0.0014405073409312866,4.3,1
349.0,999.0,65.0,0.3493493493493144,650.0,650.0,1,0,0.6506506506505855,4,4,0.03493493493493144,4.2,1
719.0,1499.0,52.0,0.47965310206801337,780.0,780.0,1,0,0.5203468979319199,5,4,0.03197687347120089,4.1,1
8999.0,18999.0,53.0,0.4736565082372732,10000.0,10000.0,1,0,0.5263434917627217,5,4,0.0024929289907224903,4.0,1
917.0,2299.0,60.0,0.39886907351020445,1382.0,1382.0,1,0,0.601130926489752,5,4,0.017342133630878456,4.2,1
399.0,999.0,60.0,0.3993993993993594,600.0,600.0,1,0,0.6006006006005404,4,4,0.03993993993993594,3.3,0
45999.0,69900.0,34.0,0.658068669527896,23901.0,23901.0,0,0,0.3419313304721025,5,3,0.0009414295496886969,4.3,1
119.0,299.0,60.0,0.3979933110366562,180.0,180.0,1,0,0.6020066889630094,3,4,0.13266443701221875,3.8,0
21999.0,29999.0,27.0,0.7333244441481359,8000.0,8000.0,0,0,0.26667555585186087,5,2,0.0024444148138271196,4.2,1
299.0,599.0,50.0,0.4991652754590151,300.0,300.0,0,0,0.5008347245408179,4,3,0.08319421257650252,3.7,0
21990.0,34990.0,37.0,0.6284652757930819,13000.0,13000.0,0,0,0.3715347242069152,5,3,0.001796076922045903,4.3,1
417.44,670.0,38.0,0.62304477611931,252.56,252.56,0,0,0.37695522388054076,4,3,0.0928531708076468,3.9,0
199.0,999.0,80.0,0.19919919919917925,800.0,800.0,1,0,0.8008008008007206,4,4,0.019919919919917924,3.0,0
47990.0,79990.0,40.0,0.5999499937492179,32000.0,32000.0,0,0,0.40005000625078085,5,3,0.0007500218696468577,4.3,1
215.0,499.0,57.0,0.43086172344680745,284.0,284.0,1,0,0.5691382765529922,3,4,0.0861723446893615,3.5,0
99.0,800.0,88.0,0.12374999999998453,701.0,701.0,1,0,0.8762499999998904,4,4,0.01544943820224526,3.9,0
18999.0,35000.0,46.0,0.5428285714285699,16001.0,16001.0,0,0,0.45717142857142723,5,3,0.0015508944642397928,4.0,1
249.0,999.0,75.0,0.2492492492492243,750.0,750.0,1,0,0.7507507507506755,4,4,0.024924924924922428,4.3,1
7999.0,15999.0,50.0,0.4999687480467498,8000.0,8000.0,0,0,0.5000312519532439,5,3,0.0031248046752921864,3.8,0
649.0,1600.0,59.0,0.40562499999997464,951.0,951.0,1,0,0.5943749999999628,5,4,0.025335727670204537,4.3,1
1289.0,2499.0,48.0,0.515806322528991,1210.0,1210.0,0,0,0.48419367747096903,5,3,0.020632252901159637,3.3,0
609.0,1500.0,59.0,0.40599999999997294,891.0,891.0,1,0,0.5939999999999603,5,4,0.027048634243835638,4.5,2
32990.0,54990.0,40.0,0.5999272595017264,22000.0,22000.0,0,0,0.4000727404982717,5,3,0.0010909553554249358,4.1,1
599.0,1999.0,70.0,0.29964982491244124,1400.0,1400.0,1,0,0.7003501750875087,5,4,0.014982491245622063,4.2,1
349.0,899.0,61.0,0.3882091212457855,550.0,550.0,1,0,0.6117908787541032,4,4,0.04313434680508728,4.1,1
29999.0,50999.0,41.0,0.5882272201415703,21000.0,21000.0,0,0,0.41177277985842775,5,3,0.0011533867061599417,4.4,1
199.0,399.0,50.0,0.4987468671677948,200.0,200.0,0,0,0.5012531328319546,3,3,0.1246867167919487,4.2,1
349.0,699.0,50.0,0.49928469241766815,350.0,350.0,0,0,0.5007153075821887,4,3,0.07132638463109545,3.9,0
1850.0,4500.0,59.0,0.411111111111102,2650.0,2650.0,1,0,0.5888888888888758,5,4,0.009133772741859631,4.0,1
13990.0,28900.0,52.0,0.48408304498269733,14910.0,14910.0,1,0,0.5159169550172993,5,4,0.0016749698798750818,4.5,2
129.0,449.0,71.0,0.28730512249436807,320.0,320.0,1,0,0.7126948775054093,3,4,0.06384558277652623,3.7,0
379.0,999.0,62.0,0.3793793793793414,620.0,620.0,1,0,0.6206206206205584,4,4,0.03793793793793414,4.2,1
185.0,499.0,63.0,0.37074148296585757,314.0,314.0,1,0,0.6292585170339421,3,4,0.07414829659317151,4.2,1
218.0,999.0,78.0,0.21821821821819637,781.0,781.0,1,0,0.7817817817817035,4,4,0.021821821821819635,4.2,1
199.0,999.0,80.0,0.19919919919917925,800.0,800.0,1,0,0.8008008008007206,4,4,0.019919919919917924,4.3,1
499.0,900.0,45.0,0.5544444444443828,401.0,401.0,0,0,0.445555555555506,4,3,0.06153656431125225,4.4,1
26999.0,42999.0,37.0,0.6278983232168175,16000.0,16000.0,0,0,0.3721016767831801,5,3,0.0014602286586437615,4.2,1
893.0,1052.0,15.0,0.8488593155892729,159.0,159.0,0,0,0.15114068441063203,5,1,0.08061342028388156,4.3,1
10990.0,19990.0,45.0,0.5497748874437192,9000.0,9000.0,0,0,0.45022511255627595,5,3,0.0027501119876130217,3.7,0
379.0,1099.0,66.0,0.3448589626933262,720.0,720.0,1,0,0.6551410373065828,5,4,0.031350814790302384,4.3,1
16999.0,25999.0,35.0,0.6538328397246024,9000.0,9000.0,0,0,0.3461671602753939,5,3,0.0025147416912484704,4.2,1
699.0,1899.0,63.0,0.3680884676145146,1200.0,1200.0,1,0,0.6319115323854327,5,4,0.019373077242869186,4.4,1
2699.0,3500.0,23.0,0.7711428571428351,801.0,801.0,0,0,0.22885714285713632,5,2,0.022026359815562273,3.5,0
129.0,599.0,78.0,0.21535893155255167,470.0,470.0,1,0,0.7846410684472813,4,4,0.03589315525875861,4.1,1
389.0,999.0,61.0,0.3893893893893504,610.0,610.0,1,0,0.6106106106105494,4,4,0.03893893893893504,4.3,1
246.0,600.0,59.0,0.40999999999993164,354.0,354.0,1,0,0.5899999999999016,4,4,0.06821963394341625,4.2,1
299.0,799.0,63.0,0.37421777221522223,500.0,500.0,1,0,0.6257822277846525,4,4,0.04677722152690277,4.0,1
247.0,399.0,38.0,0.619047619047464,152.0,152.0,0,0,0.3809523809522855,3,3,0.154761904761866,3.9,0
1369.0,2999.0,54.0,0.4564854951650398,1630.0,1630.0,1,0,0.5435145048349268,5,4,0.015216183172167993,3.3,0
199.0,499.0,60.0,0.39879759519030084,300.0,300.0,1,0,0.6012024048094988,3,4,0.07975951903806017,3.8,0
299.0,599.0,50.0,0.4991652754590151,300.0,300.0,0,0,0.5008347245408179,4,3,0.08319421257650252,4.0,1
14999.0,14999.0,0.0,0.9999999999999933,0.0,0.0,0,1,0.0,5,0,0.006666666666666622,4.3,1
299.0,699.0,57.0,0.4277539341916412,400.0,400.0,1,0,0.5722460658082157,4,4,0.06110770488452017,3.9,0
24990.0,51990.0,52.0,0.4806693594922091,27000.0,27000.0,1,0,0.519330640507789,5,4,0.00092452416666771,4.2,1
249.0,999.0,75.0,0.2492492492492243,750.0,750.0,1,0,0.7507507507506755,4,4,0.024924924924922428,5.0,2
61999.0,69999.0,11.0,0.8857126530378993,8000.0,8000.0,0,0,0.11428734696209929,5,1,0.0012653037900541419,4.1,1
24499.0,50000.0,51.0,0.489979999999999,25501.0,25501.0,1,0,0.5100199999999989,5,4,0.0009799404011919743,3.9,0
10499.0,19499.0,46.0,0.5384378686086438,9000.0,9000.0,0,0,0.4615621313913511,5,3,0.002761219839018686,4.2,1
349.0,999.0,65.0,0.3493493493493144,650.0,650.0,1,0,0.6506506506505855,4,4,0.03493493493493144,4.3,1
197.0,499.0,61.0,0.39478957915823754,302.0,302.0,1,0,0.6052104208415621,3,4,0.07895791583164752,3.8,0
1299.0,2499.0,48.0,0.5198079231692468,1200.0,1200.0,0,0,0.4801920768307131,5,3,0.020792316926769874,4.3,1
1519.0,1899.0,20.0,0.799894681411227,380.0,380.0,0,0,0.20010531858872038,5,1,0.04209972007427511,4.4,1
46999.0,69999.0,33.0,0.671423877483963,23000.0,23000.0,0,0,0.32857612251603546,5,3,0.0009591769678342328,4.3,1
299.0,799.0,63.0,0.37421777221522223,500.0,500.0,1,0,0.6257822277846525,4,4,0.04677722152690277,4.3,1
1799.0,19999.0,91.0,0.0899544977248858,18200.0,18200.0,1,0,0.9100455022751093,5,4,0.00044977248862442903,4.2,1
1998.0,9999.0,80.0,0.1998199819981978,8001.0,8001.0,1,0,0.8001800180017922,5,4,0.001998199819981978,4.3,1
1999.0,7990.0,75.0,0.2501877346683323,5991.0,5991.0,1,0,0.7498122653316552,5,4,0.003130868910878892,3.8,0
2049.0,2199.0,7.0,0.9317871759890436,150.0,150.0,0,1,0.06821282401091094,5,0,0.042353962544956526,4.3,1
6499.0,8999.0,28.0,0.722191354594947,2500.0,2500.0,0,0,0.2778086454050419,5,2,0.0080243483843883,4.0,1
28999.0,28999.0,0.0,0.9999999999999966,0.0,0.0,0,1,0.0,5,0,0.0034482758620689538,4.3,1
28999.0,28999.0,0.0,0.9999999999999966,0.0,0.0,0,1,0.0,5,0,0.0034482758620689538,4.3,1
6499.0,8999.0,28.0,0.722191354594947,2500.0,2500.0,0,0,0.2778086454050419,5,2,0.0080243483843883,4.0,1
6499.0,8999.0,28.0,0.722191354594947,2500.0,2500.0,0,0,0.2778086454050419,5,2,0.0080243483843883,4.0,1
569.0,1000.0,43.0,0.5689999999999431,431.0,431.0,0,0,0.43099999999995686,4,3,0.05684315684315116,4.4,1
1898.0,4999.0,62.0,0.3796759351870298,3101.0,3101.0,1,0,0.6203240648129502,5,4,0.007593518703740597,4.1,1
1299.0,1599.0,19.0,0.8123827392119567,300.0,300.0,0,0,0.18761726078798074,5,1,0.05077392120074729,4.0,1
1499.0,6990.0,79.0,0.21444921316165644,5491.0,5491.0,1,0,0.7855507868383292,5,4,0.003067504121894671,3.9,0
599.0,999.0,40.0,0.5995995995995396,400.0,400.0,0,0,0.4004004004003603,4,3,0.05995995995995396,4.1,1
9499.0,11999.0,21.0,0.7916493041086691,2500.0,2500.0,0,0,0.20835069589132255,5,2,0.006597077534238908,4.2,1
599.0,2499.0,76.0,0.23969587835133094,1900.0,1900.0,1,0,0.760304121648629,5,4,0.009587835134053238,3.9,0
8999.0,11999.0,25.0,0.7499791649304046,3000.0,3000.0,0,0,0.25002083506958706,5,2,0.006249826374420038,4.0,1
349.0,1299.0,73.0,0.2686682063125274,950.0,950.0,1,0,0.7313317936873955,5,4,0.020666785100963647,4.0,1
349.0,999.0,65.0,0.3493493493493144,650.0,650.0,1,0,0.6506506506505855,4,4,0.03493493493493144,4.1,1
959.0,1800.0,47.0,0.5327777777777482,841.0,841.0,0,0,0.4672222222221962,5,3,0.029582330803872747,4.4,1
9499.0,11999.0,21.0,0.7916493041086691,2500.0,2500.0,0,0,0.20835069589132255,5,2,0.006597077534238908,4.2,1
1499.0,2499.0,40.0,0.5998399359743657,1000.0,1000.0,0,0,0.40016006402559423,5,3,0.023993597438974626,4.3,1
1149.0,2199.0,48.0,0.5225102319235778,1050.0,1050.0,0,0,0.47748976807637666,5,3,0.023750465087435356,4.3,1
349.0,999.0,65.0,0.3493493493493144,650.0,650.0,1,0,0.6506506506505855,4,4,0.03493493493493144,3.9,0
1219.0,1699.0,28.0,0.7174808711006052,480.0,480.0,0,0,0.28251912889933595,5,2,0.042204757123565015,4.4,1
1599.0,3999.0,60.0,0.39984996249061266,2400.0,2400.0,1,0,0.6001500375093624,5,4,0.009996249062265317,4.0,1
1499.0,7999.0,81.0,0.18739842480309804,6500.0,6500.0,1,0,0.8126015751968895,5,4,0.0023424803100387257,4.2,1
18499.0,25999.0,29.0,0.711527366437168,7500.0,7500.0,0,0,0.28847263356282826,5,2,0.0027366437170660307,4.1,1
369.0,700.0,47.0,0.5271428571427818,331.0,331.0,0,0,0.47285714285707525,4,3,0.07519869574076772,4.4,1
12999.0,17999.0,28.0,0.7222067892660664,5000.0,5000.0,0,0,0.27779321073392815,5,2,0.004012259940367036,4.1,1
1799.0,19999.0,91.0,0.0899544977248858,18200.0,18200.0,1,0,0.9100455022751093,5,4,0.00044977248862442903,4.2,1
2199.0,9999.0,78.0,0.2199219921992177,7800.0,7800.0,1,0,0.7800780078007723,5,4,0.002199219921992177,4.2,1
16999.0,24999.0,32.0,0.6799871994879768,8000.0,8000.0,0,0,0.32001280051201925,5,3,0.0027199487979519075,4.1,1
16499.0,20999.0,21.0,0.7857040811467176,4500.0,4500.0,0,0,0.21429591885327773,5,2,0.00374144800546056,4.0,1
1799.0,19999.0,91.0,0.0899544977248858,18200.0,18200.0,1,0,0.9100455022751093,5,4,0.00044977248862442903,4.2,1
399.0,1099.0,64.0,0.3630573248407313,700.0,700.0,1,0,0.6369426751591777,5,4,0.03300521134915739,4.2,1
8499.0,10999.0,23.0,0.7727066096917832,2500.0,2500.0,0,0,0.22729339030820778,5,2,0.0070246055426525745,4.1,1
6499.0,8499.0,24.0,0.7646781974349833,2000.0,2000.0,0,0,0.23532180256500487,5,2,0.008996214087470393,4.1,1
1799.0,19999.0,91.0,0.0899544977248858,18200.0,18200.0,1,0,0.9100455022751093,5,4,0.00044977248862442903,4.2,1
8999.0,11999.0,25.0,0.7499791649304046,3000.0,3000.0,0,0,0.25002083506958706,5,2,0.006249826374420038,4.0,1
139.0,495.0,72.0,0.2808080808080241,356.0,356.0,1,0,0.7191919191917739,3,4,0.0566145324209726,4.3,1
3999.0,16999.0,76.0,0.23524913230189876,13000.0,13000.0,1,0,0.7647508676980954,5,4,0.0013838184253052866,4.3,1
2998.0,5999.0,50.0,0.4997499583263794,3001.0,3001.0,0,0,0.5002500416736039,5,3,0.008329165972106324,4.1,1
199.0,349.0,43.0,0.5702005730657392,150.0,150.0,0,0,0.42979942693397427,3,3,0.16291444944735406,4.0,1
15499.0,18999.0,18.0,0.8157797778830422,3500.0,3500.0,0,0,0.18422022211695258,5,1,0.004293577778331802,4.1,1
199.0,999.0,80.0,0.19919919919917925,800.0,800.0,1,0,0.8008008008007206,4,4,0.019919919919917924,3.9,0
1799.0,19999.0,91.0,0.0899544977248858,18200.0,18200.0,1,0,0.9100455022751093,5,4,0.00044977248862442903,4.2,1
8999.0,11999.0,25.0,0.7499791649304046,3000.0,3000.0,0,0,0.25002083506958706,5,2,0.006249826374420038,4.0,1
873.0,1699.0,49.0,0.5138316656856672,826.0,826.0,0,0,0.4861683343142739,5,3,0.030225392099156895,4.4,1
12999.0,15999.0,19.0,0.8124882805175273,3000.0,3000.0,0,0,0.18751171948246648,5,1,0.005078051753234545,4.2,1
539.0,1599.0,66.0,0.33708567854907207,1060.0,1060.0,1,0,0.6629143214508654,5,4,0.021067854909317004,3.8,0
1999.0,9999.0,80.0,0.1999199919991979,8000.0,8000.0,1,0,0.800080008000792,5,4,0.0019991999199919794,4.3,1
15490.0,20990.0,26.0,0.7379704621248179,5500.0,5500.0,0,0,0.2620295378751774,5,2,0.0035156517656367865,4.2,1
19999.0,24999.0,20.0,0.799991999679984,5000.0,5000.0,0,0,0.200008000320012,5,1,0.0031999679987199364,3.9,0
1075.0,1699.0,37.0,0.6327251324308044,624.0,624.0,0,0,0.3672748675691367,5,3,0.03721912543710614,4.4,1
399.0,699.0,43.0,0.5708154506436951,300.0,300.0,0,0,0.42918454935616174,4,3,0.08154506437767073,4.0,1
1999.0,3990.0,50.0,0.5010025062656516,1991.0,1991.0,0,0,0.49899749373432334,5,3,0.01255330759873845,4.0,1
1999.0,7990.0,75.0,0.2501877346683323,5991.0,5991.0,1,0,0.7498122653316552,5,4,0.003130868910878892,3.8,0
329.0,699.0,53.0,0.4706723891272574,370.0,370.0,1,0,0.5293276108725995,4,4,0.06723891273246535,4.2,1
154.0,399.0,61.0,0.38596491228060503,245.0,245.0,1,0,0.6140350877191444,3,4,0.09649122807015126,4.2,1
28999.0,34999.0,17.0,0.8285665304722968,6000.0,6000.0,0,0,0.1714334695277003,5,1,0.0023673329442065625,4.4,1
2299.0,7990.0,71.0,0.28773466833541567,5691.0,5691.0,1,0,0.7122653316645718,5,4,0.003600734180145359,4.2,1
399.0,1999.0,80.0,0.19959979989993998,1600.0,1600.0,1,0,0.80040020010001,5,4,0.009979989994996998,4.0,1
1149.0,3999.0,71.0,0.28732183045760723,2850.0,2850.0,1,0,0.7126781695423677,5,4,0.007183045761440181,4.3,1
529.0,1499.0,65.0,0.3529019346230585,970.0,970.0,1,0,0.6470980653768748,5,4,0.023526795641537233,4.1,1
13999.0,19499.0,28.0,0.7179342530386138,5500.0,5500.0,0,0,0.2820657469613812,5,2,0.0036817141181467376,4.1,1
379.0,999.0,62.0,0.3793793793793414,620.0,620.0,1,0,0.6206206206205584,4,4,0.03793793793793414,4.1,1
13999.0,19999.0,30.0,0.699984999249959,6000.0,6000.0,0,0,0.300015000750036,5,2,0.0034999249962497955,4.1,1
3999.0,9999.0,60.0,0.39993999399939595,6000.0,6000.0,1,0,0.6000600060005941,5,4,0.003999399939993959,4.4,1
149.0,1000.0,85.0,0.1489999999999851,851.0,851.0,1,0,0.8509999999999148,4,4,0.014885114885113395,3.9,0
99.0,499.0,80.0,0.1983967935871346,400.0,400.0,1,0,0.801603206412665,3,4,0.03967935871742692,4.3,1
4790.0,15990.0,70.0,0.2995622263914928,11200.0,11200.0,1,0,0.7004377736085009,5,4,0.0018733176561284023,4.0,1
33999.0,33999.0,0.0,0.999999999999997,0.0,0.0,0,1,0.0,5,0,0.0029411764705882266,4.3,1
99.0,999.0,90.0,0.09909909909908918,900.0,900.0,1,0,0.9009009009008107,4,4,0.009909909909908917,4.0,1
299.0,1900.0,84.0,0.1573684210526233,1601.0,1601.0,1,0,0.8426315789473241,5,4,0.008278191533541467,3.6,0
10999.0,14999.0,27.0,0.7333155543702865,4000.0,4000.0,0,0,0.2666844456297069,5,2,0.004888770362468577,4.1,1
34999.0,38999.0,10.0,0.8974332675196777,4000.0,4000.0,0,0,0.10256673248031974,5,0,0.002301110942358148,4.2,1
16999.0,24999.0,32.0,0.6799871994879768,8000.0,8000.0,0,0,0.32001280051201925,5,3,0.0027199487979519075,4.1,1
199.0,499.0,60.0,0.39879759519030084,300.0,300.0,1,0,0.6012024048094988,3,4,0.07975951903806017,4.1,1
999.0,1599.0,38.0,0.6247654784239759,600.0,600.0,0,0,0.3752345215759615,5,3,0.03904784240149849,4.0,1
1299.0,1599.0,19.0,0.8123827392119567,300.0,300.0,0,0,0.18761726078798074,5,1,0.05077392120074729,4.0,1
599.0,1800.0,67.0,0.3327777777777593,1201.0,1201.0,1,0,0.6672222222221852,5,4,0.018477389104817287,3.5,0
599.0,1899.0,68.0,0.31542917324906183,1300.0,1300.0,1,0,0.6845708267508854,5,4,0.01660153543416115,4.3,1
1799.0,2499.0,28.0,0.719887955182044,700.0,700.0,0,0,0.28011204481791596,5,2,0.02879551820728176,4.1,1
176.63,499.0,65.0,0.3539679358716726,322.37,322.37,1,0,0.6460320641281271,3,4,0.07079358717433452,4.1,1
10999.0,14999.0,27.0,0.7333155543702865,4000.0,4000.0,0,0,0.2666844456297069,5,2,0.004888770362468577,4.1,1
2999.0,7990.0,62.0,0.3753441802252769,4991.0,4991.0,1,0,0.6246558197747106,5,4,0.004697086475100449,4.1,1
1999.0,7990.0,75.0,0.2501877346683323,5991.0,5991.0,1,0,0.7498122653316552,5,4,0.003130868910878892,3.8,0
229.0,299.0,23.0,0.765886287625162,70.0,70.0,0,0,0.23411371237450365,3,2,0.2552954292083873,4.3,1
199.0,299.0,33.0,0.6655518394646603,100.0,100.0,0,0,0.3344481605350052,3,3,0.22185061315488677,4.0,1
649.0,999.0,35.0,0.6496496496495846,350.0,350.0,0,0,0.35035035035031525,4,3,0.06496496496495846,4.2,1
13999.0,19499.0,28.0,0.7179342530386138,5500.0,5500.0,0,0,0.2820657469613812,5,2,0.0036817141181467376,4.1,1
119.0,299.0,60.0,0.3979933110366562,180.0,180.0,1,0,0.6020066889630094,3,4,0.13266443701221875,4.1,1
12999.0,17999.0,28.0,0.7222067892660664,5000.0,5000.0,0,0,0.27779321073392815,5,2,0.004012259940367036,4.1,1
154.0,339.0,55.0,0.45427728613555923,185.0,185.0,1,0,0.5457227138641458,3,4,0.1336109665104586,4.3,1
20999.0,26999.0,22.0,0.7777695470202571,6000.0,6000.0,0,0,0.22223045297973917,5,2,0.0028806279519268787,3.9,0
249.0,649.0,62.0,0.38366718027729063,400.0,400.0,1,0,0.6163328197225553,4,4,0.0590257200426601,4.0,1
99.0,171.0,42.0,0.5789473684207141,72.0,72.0,0,0,0.42105263157870115,2,3,0.33659730722134545,4.5,2
489.0,1999.0,76.0,0.24462231115556554,1510.0,1510.0,1,0,0.7553776888443844,5,4,0.012231115557778277,4.0,1
